,node0,node1,weight
4621,ridiculous,mirthful,2
4622,ridiculous,laughable,1
4623,ridiculous,loaded,2
4624,ridiculous,pitiful,2
4625,ridiculous,besotted,2
4626,ridiculous,wet,2
4627,ridiculous,piteous,2
4628,ridiculous,stiff,2
4629,torn,burden,2
4630,torn,defeat,2
4631,torn,thrill,2
4632,agony,distress,2
4633,agony,tortured,2
4634,agony,ache,2
4635,agony,tormenting,2
4636,trusted,sure,1
4637,trusted,want,2
4638,trusted,put,2
4639,trusted,promise,2
4640,entertaining,appreciation,2
4641,entertaining,control,2
4642,entertaining,entertain,0
4643,panicky,fright,2
4644,panicky,frighten,2
4645,despairing,desperation,1
4646,moody,morose,1
4647,moody,turned,2
4648,moody,heavy,2
4649,moody,blue,2
4650,moody,grim,2
4651,moody,dark,1
4652,moody,sour,1
4653,moody,sullen,1
4654,perverted,contrary,2
4655,perverted,blue,2
4656,perverted,outrage,2
4657,perverted,mislead,2
4658,disturb,worries,2
4659,disturb,bothersome,2
4660,disturb,heated,2
4661,disturb,disrupted,2
4662,disturb,beat,2
4663,disturb,stupefied,2
4664,disturb,irritating,2
4665,disturb,interrupted,1
4666,disturb,baffled,2
4667,disturb,bother,2
4668,disturb,mystified,2
4669,disturb,pressed,2
4670,disturb,poignant,2
4671,disturb,related,2
4672,worries,beat,2
4673,worries,bother,2
4674,worries,caution,2
4675,worries,attention,2
4676,motivation,need,1
4677,motivation,want,2
4678,motivation,taken,2
4679,motivation,motivating,0
4680,motivation,involving,2
4681,motivation,prompt,2
4682,helplessness,failing,1
4683,routine,turned,2
4684,routine,gone,2
4685,routine,acting,2
4686,routine,done,2
4687,routine,going,2
4688,routine,behaved,2
4689,routine,purpose,2
4690,routine,sour,2
4691,routine,burn,2
4692,routine,released,2
4693,routine,represented,2
4694,flexible,conciliatory,1
4695,flexible,bendable,2
4696,destitute,detached,2
4697,destitute,disengaged,2
4698,destitute,freed,2
4699,destitute,bleak,2
4700,destitute,loose,2
4701,destitute,barren,0
4702,destitute,released,2
4703,trendy,smarter,2
4704,accused,burden,2
4705,accused,thrill,2
4706,serenity,rest,2
4707,serenity,relaxation,2
4708,serenity,calmed,2
4709,serenity,still,2
4710,serenity,restrained,2
4711,sluggish,sulky,1
4712,sluggish,sloppy,2
4713,sluggish,mute,2
4714,sluggish,numb,2
4715,enraptured,outrage,2
4716,enraptured,please,2
4717,morose,turned,2
4718,morose,heavy,2
4719,morose,blue,2
4720,morose,grim,2
4721,morose,dark,0
4722,morose,sour,1
4723,morose,sullen,1
4724,destroyed,ruined,1
4725,destroyed,disgrace,2
4726,hardy,uncompromising,2
4727,paternal,maternal,1
4728,paternal,parental,1
4729,dubious,tentative,1
4730,precise,taken,2
4731,need,desired,2
4732,need,cherished,2
4733,need,want,1
4734,need,expecting,2
4735,need,learned,2
4736,need,needful,2
4737,need,taken,1
4738,need,removed,2
4739,need,motivating,2
4740,need,inquiring,2
4741,need,filled,2
4742,need,involving,1
4743,need,commanding,2
4744,need,inviting,2
4745,need,trained,2
4746,need,winning,2
4747,need,packed,2
4748,pleasing,please,1
4749,targeted,put,2
4750,targeted,show,2
4751,targeted,home,2
4752,targeted,purpose,2
4753,targeted,objective,2
4754,frightful,dreadful,2
4755,frightful,awed,2
4756,frightful,wondrous,2
4757,frightful,unworthy,2
4758,frightful,grievous,2
4759,frightful,alarm,2
4760,frightful,despicable,2
4761,frightful,marvelous,2
4762,frightful,cowardly,2
4763,frightful,nasty,2
4764,contemptuous,disdainful,0
4765,contemptuous,overbearing,2
4766,contemptuous,insulting,1
4767,enchanted,apprehension,2
4768,enchanted,outrage,2
4769,enchanted,please,2
4770,enchanted,intrigue,2
4771,desired,lust,2
4772,desired,want,1
4773,desired,promise,2
4774,noticed,respect,2
4775,noticed,discover,1
4776,noticed,observation,2
4777,miffed,soaked,2
4778,miffed,loaded,2
4779,miffed,bother,2
4780,miffed,besotted,2
4781,miffed,wet,2
4782,miffed,peeved,1
4783,miffed,burn,2
4784,miffed,stiff,2
4785,dreadful,apprehension,2
4786,dreadful,awed,2
4787,dreadful,fright,2
4788,dreadful,detestable,1
4789,dreadful,grievous,2
4790,dreadful,irritating,2
4791,dreadful,frighten,2
4792,dreadful,cowardly,2
4793,dreadful,nasty,2
4794,spooky,queasy,2
4795,poorly,badly,1
4796,poorly,scruffy,2
4797,unsympathetic,disagreeable,0
4798,embarrass,freezing,2
4799,embarrass,hindered,1
4800,embarrass,sticky,2
4801,embarrass,chagrined,2
4802,realized,open,2
4803,realized,clear,1
4804,realized,discover,2
4805,realized,exonerated,2
4806,realized,control,2
4807,realized,fancy,2
4808,lust,starved,1
4809,lust,ravenous,2
4810,unknown,unusual,2
4811,unknown,dark,2
4812,unknown,alienated,2
4813,unknown,hidden,2
4814,unknown,vague,2
4815,yearning,aching,1
4816,yearning,ache,0
4817,turned,contrary,2
4818,turned,removed,2
4819,turned,dark,2
4820,turned,going,2
4821,turned,loss,2
4822,turned,uprise,2
4823,turned,rise,2
4824,turned,sour,1
4825,turned,loose,2
4826,turned,sullen,2
4827,cherished,want,2
4828,cherished,cute,2
4829,revelation,discover,2
4830,cry,anticipate,2
4831,cry,weeping,1
4832,cry,foreboding,2
4833,cry,tearful,2
4834,cry,wow,2
4835,cry,promise,2
4836,cry,hollow,2
4837,rest,succor,2
4838,rest,relaxation,1
4839,rest,poised,2
4840,rest,put,2
4841,rest,alleviated,2
4842,rest,lied,1
4843,rest,still,2
4844,rest,balanced,2
4845,rest,poise,2
4846,rest,appease,2
4847,rest,appeased,2
4848,rest,eased,2
4849,rest,stiff,2
4850,splendid,excellent,1
4851,splendid,superb,2
4852,splendid,brainy,1
4853,splendid,glorious,1
4854,maternal,parental,0
4855,help,alleviated,2
4856,help,done,2
4857,help,eased,2
4858,help,attention,1
4859,heavy,obese,2
4860,heavy,large,1
4861,heavy,overweight,1
4862,heavy,solemn,2
4863,heavy,neat,2
4864,heavy,gone,2
4865,heavy,big,1
4866,heavy,adult,2
4867,heavy,dark,2
4868,heavy,grievous,1
4869,heavy,going,2
4870,heavy,outstanding,2
4871,heavy,stronger,2
4872,heavy,punishing,1
4873,heavy,hard,1
4874,heavy,menacing,2
4875,heavy,anticipative,2
4876,heavy,grave,1
4877,heavy,sour,2
4878,heavy,handsome,2
4879,heavy,sullen,1
4880,heavy,difficult,2
4881,heavy,healthier,2
4882,obese,grievous,2
4883,obese,grave,2
4884,duped,fictitious,2
4885,duped,clear,2
4886,idiotic,soaked,2
4887,idiotic,mirthful,2
4888,idiotic,laughable,1
4889,idiotic,loaded,2
4890,idiotic,besotted,2
4891,idiotic,wet,2
4892,idiotic,stiff,2
4893,alright,approving,2
4894,large,overweight,2
4895,large,neat,2
4896,large,big,0
4897,large,adult,1
4898,large,grievous,2
4899,large,outstanding,2
4900,large,punishing,2
4901,large,hard,2
4902,large,anticipative,2
4903,large,grave,2
4904,large,handsome,2
4905,large,sullen,2
4906,want,expecting,2
4907,want,missed,2
4908,want,needful,2
4909,want,taken,2
4910,want,involving,2
4911,want,loss,2
4912,want,commanding,2
4913,want,liking,2
4914,appreciation,apprehension,2
4915,appreciation,wonderment,1
4916,appreciation,taken,2
4917,appreciation,reserved,2
4918,appreciation,apprehended,2
4919,appreciation,tried,2
4920,appreciation,restrained,2
4921,appreciation,defended,2
4922,appreciation,obliged,2
4923,appreciation,control,2
4924,appreciation,entertain,2
4925,appreciation,try,2
4926,grounded,show,2
4927,grounded,home,2
4928,grounded,found,1
4929,grounded,discover,2
4930,entranced,apprehension,2
4931,entranced,captivated,1
4932,entranced,please,2
4933,entranced,intrigue,2
4934,triumph,victory,0
4935,triumph,dominating,2
4936,triumph,big,2
4937,triumph,rejoicing,1
4938,triumph,exulted,1
4939,triumph,joys,2
4940,triumph,joyed,2
4941,well,egotistical,2
4942,well,neat,2
4943,well,respectable,2
4944,well,big,2
4945,well,honorable,2
4946,well,proficient,2
4947,well,dependable,2
4948,well,effective,2
4949,well,skillful,2
4950,well,swollen,1
4951,tricky,cute,2
4952,tricky,dodgy,1
4953,overweight,big,2
4954,overweight,grievous,2
4955,overweight,punishing,2
4956,overweight,hard,2
4957,overweight,grave,2
4958,overweight,sullen,2
4959,solemn,calmed,2
4960,solemn,grievous,2
4961,solemn,grave,1
4962,solemn,earnest,0
4963,magical,charming,0
4964,magical,magic,1
4965,detached,thoughtless,1
4966,detached,stranded,2
4967,detached,disengaged,2
4968,detached,freed,2
4969,detached,loose,2
4970,detached,barren,2
4971,detached,released,2
4972,disgraced,outrage,2
4973,disgraced,shamed,1
4974,disgraced,disgrace,1
4975,expecting,anticipate,0
4976,expecting,waiting,2
4977,expecting,promise,2
4978,expecting,spirit,2
4979,constrained,try,2
4980,tidy,respectable,1
4981,tidy,reformed,2
4982,tidy,honorable,2
4983,tidy,clear,2
4984,tidy,illuminated,2
4985,tidy,healthier,1
4986,cute,dodgy,2
4987,entrusting,put,2
4988,dispirited,stern,2
4989,dispirited,relentless,2
4990,dispirited,blue,0
4991,dispirited,depression,2
4992,dispirited,downcast,1
4993,dispirited,consternation,2
4994,dispirited,sulky,2
4995,dispirited,grim,1
4996,dispirited,dark,2
4997,dispirited,alarm,2
4998,dispirited,unforgiving,2
4999,yucky,queasy,2
5000,yucky,choked,2
5001,yucky,filthy,2
5002,yucky,loathsome,1
5003,yucky,distasteful,1
5004,yucky,offensive,2
5005,yucky,nasty,2
5006,lightheaded,dizzy,1
5007,lightheaded,timid,2
5008,lightheaded,faint,1
5009,lightheaded,feeble,2
5010,lightheaded,clear,2
5011,lightheaded,loose,2
5012,lightheaded,illuminated,2
5013,lightheaded,vague,2
5014,lightheaded,promiscuous,2
5015,learned,intimate,2
5016,learned,show,2
5017,learned,wiser,2
5018,learned,elate,2
5019,learned,fit,2
5020,learned,discover,1
5021,learned,control,2
5022,learned,knowing,1
5023,learned,try,2
5024,learned,fancy,2
5025,growth,uprise,2
5026,growth,developing,1
5027,growth,rise,2
5028,provoked,aggravate,1
5029,provoked,bother,2
5030,provoked,rise,2
5031,provoked,burn,2
5032,steadfast,soaked,2
5033,steadfast,steady,1
5034,steadfast,calmed,2
5035,steadfast,regular,2
5036,steadfast,stronger,2
5037,steadfast,loaded,2
5038,steadfast,besotted,2
5039,steadfast,wet,2
5040,steadfast,firm,0
5041,steadfast,stiff,1
5042,steadfast,unwavering,1
5043,soaked,steady,2
5044,soaked,laughable,2
5045,soaked,stronger,2
5046,soaked,closer,2
5047,soaked,loaded,1
5048,soaked,elate,2
5049,soaked,besotted,0
5050,soaked,thrill,2
5051,soaked,wet,1
5052,soaked,peeved,2
5053,soaked,firm,2
5054,soaked,stiff,1
5055,soaked,unwavering,2
5056,soaked,nasty,2
5057,energy,pressed,2
5058,queasy,cats,2
5059,queasy,unworthy,2
5060,queasy,grim,2
5061,queasy,despicable,2
5062,queasy,loathsome,1
5063,queasy,nauseated,1
5064,queasy,distasteful,2
5065,queasy,offensive,1
5066,unsafe,grievous,2
5067,unsafe,grave,1
5068,missed,baffled,2
5069,missed,negligence,2
5070,missed,exclude,2
5071,spunky,blue,2
5072,spunky,feisty,0
5073,spunky,bouncy,2
5074,spunky,spirit,2
5075,confidant,intimate,0
5076,confidant,familiar,2
5077,mistrusting,mistrust,1
5078,edgy,cheeky,1
5079,watchful,sleepless,1
5080,watchful,alarm,1
5081,watchful,insomniac,1
5082,watchful,alerted,2
5083,stable,still,2
5084,animated,prompt,2
5085,animated,thrill,2
5086,disdainful,overbearing,1
5087,disdainful,rejoicing,2
5088,disdainful,insulting,1
5089,attacked,outrage,2
5090,attacked,beat,2
5091,open,able,2
5092,open,gifted,2
5093,open,outspoken,2
5094,open,big,2
5095,open,freed,2
5096,open,clear,1
5097,open,discover,2
5098,open,exonerated,2
5099,open,rise,2
5100,open,loose,1
5101,open,dependent,2
5102,open,handsome,2
5103,open,escaped,2
5104,open,opened,1
5105,open,illuminated,2
5106,open,released,2
5107,open,promiscuous,2
5108,egotistical,swollen,1
5109,apprehension,captivated,2
5110,apprehension,mistrust,1
5111,apprehension,apprehended,2
5112,apprehension,charming,2
5113,loud,cheesy,2
5114,loud,strength,2
5115,cranky,bothersome,2
5116,cranky,irritating,2
5117,cranky,warmer,2
5118,cranky,excitable,1
5119,cranky,sensitive,2
5120,plenty,taken,2
5121,plenty,compacted,2
5122,plenty,picked,2
5123,plenty,mess,1
5124,plenty,packed,2
5125,awed,nasty,2
5126,antsy,fidgety,0
5127,antsy,whiny,1
5128,stern,relentless,1
5129,stern,blue,2
5130,stern,downcast,2
5131,stern,grim,1
5132,stern,dark,2
5133,stern,grievous,2
5134,stern,taxed,2
5135,stern,cheesy,2
5136,stern,hard,2
5137,stern,bleak,2
5138,stern,displaced,2
5139,stern,perfect,2
5140,stern,grave,2
5141,stern,rise,2
5142,stern,fastidious,2
5143,stern,barren,2
5144,stern,unforgiving,1
5145,excellent,glorious,2
5146,dazed,beat,2
5147,dazed,stupefied,1
5148,dazed,groggy,0
5149,dazed,flabbergasted,2
5150,uncertainty,doubting,2
5151,disenfranchised,hard,2
5152,rowdy,neat,2
5153,rowdy,hard,2
5154,rowdy,elusive,2
5155,rowdy,bullying,2
5156,dizzy,faint,1
5157,victory,rejoicing,2
5158,victory,exulted,2
5159,aghast,outrage,2
5160,aghast,alarm,1
5161,losing,ache,2
5162,denial,vindication,2
5163,satisfy,sweet,2
5164,satisfy,fulfills,1
5165,satisfy,taken,2
5166,satisfy,filled,1
5167,satisfy,fit,2
5168,sweet,wiser,2
5169,sweet,reinvigorated,2
5170,sweet,smarter,2
5171,relentless,blue,2
5172,relentless,downcast,2
5173,relentless,grim,0
5174,relentless,dark,2
5175,relentless,unforgiving,1
5176,repressed,avoid,2
5177,repressed,mute,2
5178,apathy,numbness,0
5179,dominating,commanding,1
5180,dominating,control,2
5181,captivated,please,2
5182,captivated,intrigue,2
5183,mirthful,cheery,2
5184,mirthful,laughable,1
5185,starved,ravenous,1
5186,orderly,neat,1
5187,same,liking,2
5188,fright,frighten,1
5189,restricted,bond,2
5190,restricted,qualified,1
5191,restricted,control,2
5192,restricted,dependent,2
5193,secluded,hidden,2
5194,resolved,resolve,1
5195,resolved,clear,2
5196,resolved,purpose,1
5197,resolved,try,2
5198,fidgety,whiny,2
5199,neat,big,2
5200,neat,outstanding,2
5201,neat,picked,2
5202,neat,clear,2
5203,neat,bullying,2
5204,neat,swollen,2
5205,neat,cleansed,2
5206,emotionless,passionless,0
5207,timid,faint,1
5208,timid,feeble,2
5209,timid,conservative,1
5210,timid,vague,2
5211,wondrous,elevated,2
5212,wondrous,marvelous,1
5213,wondrous,idealistic,2
5214,fulfills,fit,2
5215,blue,outrage,2
5216,blue,depression,2
5217,blue,downcast,0
5218,blue,sulky,1
5219,blue,grim,1
5220,blue,dark,1
5221,blue,richer,2
5222,blue,pitiful,2
5223,blue,mollified,2
5224,blue,appease,2
5225,blue,appeased,2
5226,blue,sour,2
5227,blue,unforgiving,2
5228,blue,sullen,2
5229,relaxation,alleviated,2
5230,relaxation,lied,2
5231,relaxation,still,2
5232,relaxation,eased,2
5233,relaxation,loose,2
5234,distress,aching,2
5235,distress,pitiful,2
5236,distress,hurting,2
5237,distress,wounded,2
5238,distress,ache,1
5239,accusatory,objective,2
5240,badly,big,2
5241,badly,hard,2
5242,faint,gone,2
5243,faint,choked,2
5244,faint,going,2
5245,faint,feeble,1
5246,faint,bleak,2
5247,faint,clear,2
5248,faint,loose,2
5249,faint,illuminated,2
5250,faint,vague,1
5251,faint,promiscuous,2
5252,disciplined,gear,2
5253,disciplined,fit,2
5254,disciplined,clear,2
5255,disciplined,control,2
5256,gone,resilient,2
5257,gone,asleep,0
5258,gone,beat,2
5259,gone,ruined,2
5260,gone,going,2
5261,gone,loss,2
5262,gone,prompt,2
5263,gone,numb,2
5264,gone,fit,1
5265,gone,clear,2
5266,gone,hap,2
5267,gone,discover,2
5268,gone,control,2
5269,gone,purpose,2
5270,gone,sour,2
5271,gone,bouncy,2
5272,respectable,honorable,1
5273,respectable,proficient,2
5274,respectable,dependable,2
5275,respectable,effective,2
5276,respectable,skillful,2
5277,respectable,healthier,1
5278,beleaguered,beat,2
5279,ranked,put,2
5280,ranked,home,2
5281,inspiration,dreams,2
5282,bothersome,mocking,2
5283,bothersome,beat,2
5284,bothersome,irritating,1
5285,bothersome,bother,2
5286,thwarted,beat,2
5287,thwarted,economical,2
5288,thwarted,defeat,2
5289,desperation,despaired,1
5290,acknowledged,discover,2
5291,acknowledged,observation,2
5292,wonderment,questioning,2
5293,wonderment,inquiring,2
5294,wonderment,wondering,2
5295,wonderment,marveled,2
5296,wonderment,questioned,2
5297,outrage,shamed,2
5298,outrage,alarm,1
5299,outrage,hurting,2
5300,outrage,scandalous,2
5301,outrage,wounded,2
5302,outrage,indignant,2
5303,outrage,shocking,1
5304,outrage,disgrace,2
5305,emasculated,ignores,2
5306,emasculated,burn,2
5307,depression,downcast,2
5308,depression,grim,2
5309,melancholy,melancholic,1
5310,rambunctious,uncontrollable,2
5311,rambunctious,fierce,1
5312,rambunctious,boisterous,0
5313,pompous,foreboding,2
5314,respect,award,2
5315,respect,involving,2
5316,respect,found,2
5317,respect,discover,2
5318,blithe,lighthearted,0
5319,heated,warmth,2
5320,reformed,rejuvenate,2
5321,reformed,clear,2
5322,hated,scorned,1
5323,hated,scorn,2
5324,scorned,scorn,1
5325,gifted,award,2
5326,gifted,put,2
5327,gifted,show,2
5328,outsmarted,beat,0
5329,scorn,spurned,1
5330,scorn,jilted,2
5331,superb,brainy,1
5332,superb,glorious,2
5333,poised,steady,2
5334,poised,poise,1
5335,distrusting,mistrust,1
5336,questioning,mocking,2
5337,questioning,inquiring,1
5338,questioning,unbelieving,2
5339,questioning,wondering,1
5340,questioning,doubting,1
5341,anticipate,foreboding,0
5342,anticipate,antagonistic,2
5343,anticipate,waiting,1
5344,anticipate,promise,0
5345,dreams,daydreaming,2
5346,brainy,glorious,1
5347,insured,dependable,2
5348,insured,fit,2
5349,insured,dominance,2
5350,insured,discover,2
5351,insured,control,1
5352,insured,promise,2
5353,insured,fancy,2
5354,naked,natural,2
5355,naked,bleak,2
5356,naked,sensitive,2
5357,naked,barren,2
5358,mocking,irritating,2
5359,steady,calmed,1
5360,steady,regular,1
5361,steady,stronger,2
5362,steady,loaded,2
5363,steady,still,2
5364,steady,poise,2
5365,steady,besotted,2
5366,steady,wet,2
5367,steady,firm,1
5368,steady,stiff,1
5369,steady,unwavering,1
5370,discombobulated,beat,2
5371,stealthy,stalker,2
5372,taken,beat,2
5373,taken,own,2
5374,taken,gear,2
5375,taken,show,2
5376,taken,clear,2
5377,taken,discover,2
5378,taken,control,2
5379,taken,mess,2
5380,taken,purpose,2
5381,taken,entertain,2
5382,taken,objective,2
5383,sacred,bless,1
5384,thinking,average,2
5385,thinking,healthier,2
5386,disrupted,resolve,2
5387,hypersensitive,allergic,0
5388,speechless,mute,2
5389,safety,defended,2
5390,safety,dependable,2
5391,award,show,2
5392,award,represented,2
5393,flabbergast,stupefied,2
5394,flabbergast,flabbergasted,1
5395,exceptional,limited,2
5396,exceptional,particular,1
5397,calmed,regular,2
5398,calmed,still,1
5399,calmed,restrained,2
5400,calmed,grave,2
5401,calmed,firm,2
5402,calmed,stiff,2
5403,calmed,unwavering,2
5404,whole,stronger,2
5405,whole,firm,2
5406,outspoken,numb,2
5407,big,adult,0
5408,big,grievous,2
5409,big,tolerant,2
5410,big,outstanding,2
5411,big,plentiful,2
5412,big,punishing,2
5413,big,uprise,2
5414,big,hard,2
5415,big,anticipative,2
5416,big,grave,2
5417,big,rise,2
5418,big,loose,2
5419,big,handsome,1
5420,big,sullen,2
5421,astonish,beat,1
5422,astonish,stupefied,1
5423,astonish,baffled,1
5424,astonish,mystified,1
5425,weeping,tearful,1
5426,honorable,proficient,2
5427,honorable,dependable,2
5428,honorable,effective,2
5429,honorable,skillful,2
5430,honorable,healthier,2
5431,resilient,going,2
5432,resilient,knowing,2
5433,resilient,bouncy,0
5434,reserved,control,2
5435,reserved,entertain,2
5436,natural,bleak,2
5437,natural,sensitive,2
5438,natural,primitive,2
5439,uncontrollable,boisterous,2
5440,uncontrollable,difficult,1
5441,outwitted,beat,0
5442,intimate,home,2
5443,intimate,familiar,1
5444,intimate,knowing,2
5445,intimate,loose,2
5446,intimate,privileged,2
5447,removed,exclude,2
5448,removed,sour,2
5449,spent,beat,2
5450,spent,clear,2
5451,spent,hap,2
5452,spent,worn-out,1
5453,asleep,numb,0
5454,asleep,fit,2
5455,polite,civic,1
5456,motivating,prompt,1
5457,frenzied,manic,0
5458,immature,green,0
5459,put,beat,2
5460,put,dictated,2
5461,put,stupefied,2
5462,put,cats,2
5463,put,done,2
5464,put,entrapped,2
5465,put,baffled,2
5466,put,dressed,2
5467,put,ordered,1
5468,put,home,2
5469,put,mystified,2
5470,put,found,2
5471,put,fit,2
5472,put,limited,2
5473,put,framed,1
5474,put,logical,2
5475,foreboding,promise,1
5476,beat,trembling,1
5477,beat,stupefied,1
5478,beat,jumbled,2
5479,beat,going,2
5480,beat,irritating,2
5481,beat,baffled,1
5482,beat,bond,2
5483,beat,bonding,2
5484,beat,bother,2
5485,beat,mystified,1
5486,beat,found,2
5487,beat,numb,2
5488,beat,elusive,2
5489,beat,developing,2
5490,beat,thrill,2
5491,beat,eating,2
5492,beat,worn-out,1
5493,beat,escaped,2
5494,beat,flabbergasted,2
5495,beat,released,2
5496,chirpy,perky,1
5497,warned,caution,1
5498,inquiring,wondering,2
5499,inquiring,doubting,2
5500,downcast,sulky,2
5501,downcast,grim,1
5502,downcast,dark,2
5503,downcast,unforgiving,2
5504,consternation,alarm,0
5505,consternation,alerted,2
5506,sulky,grim,2
5507,sulky,dark,2
5508,shamed,fictitious,2
5509,shamed,disgrace,1
5510,trembling,thrill,2
5511,trembling,shivering,1
5512,filled,fit,2
5513,spurned,jilted,1
5514,listened,discover,1
5515,listened,try,2
5516,dictated,done,2
5517,dictated,dressed,2
5518,dictated,fit,2
5519,dictated,limited,2
5520,stupefied,bond,2
5521,stupefied,bother,2
5522,stupefied,groggy,2
5523,stupefied,flabbergasted,1
5524,ignores,negligence,2
5525,ignores,burn,2
5526,alleviated,still,2
5527,alleviated,appease,2
5528,alleviated,eased,1
5529,deranged,crazed,0
5530,flying,speedy,2
5531,flying,savage,2
5532,flying,prompt,2
5533,flying,warmer,2
5534,flying,agile,2
5535,flying,firm,2
5536,ruined,discover,2
5537,aching,achy,0
5538,aching,hurting,1
5539,aching,wounded,2
5540,aching,ache,0
5541,avoid,exclude,2
5542,regular,still,2
5543,regular,firm,2
5544,regular,stiff,2
5545,regular,unwavering,2
5546,shopping,discover,2
5547,adult,uprise,2
5548,adult,rise,2
5549,adult,handsome,1
5550,laughable,loaded,2
5551,laughable,besotted,2
5552,laughable,wet,2
5553,laughable,stiff,2
5554,sleepless,insomniac,0
5555,acting,prompt,2
5556,acting,sour,2
5557,choked,going,2
5558,choked,filthy,2
5559,choked,loss,2
5560,choked,loathsome,2
5561,choked,distasteful,2
5562,choked,fit,2
5563,choked,clear,2
5564,choked,hap,2
5565,choked,nasty,2
5566,strangled,bond,2
5567,strangled,mute,2
5568,strangled,stifled,1
5569,product,wasted,2
5570,worn,fictitious,2
5571,worn,wasted,2
5572,worn,discover,2
5573,worn,worn-out,2
5574,speedy,prompt,2
5575,speedy,warmer,2
5576,speedy,agile,1
5577,cats,grim,2
5578,cats,nauseated,2
5579,detestable,woeful,2
5580,gratification,atonement,1
5581,costly,beloved,2
5582,costly,earnest,2
5583,unkind,ruthless,1
5584,unworthy,woeful,2
5585,unworthy,pitiful,2
5586,unworthy,despicable,0
5587,unworthy,loathsome,2
5588,unworthy,piteous,2
5589,unworthy,offensive,2
5590,sulkiness,sour,2
5591,compacted,mess,2
5592,done,resolve,2
5593,done,fit,2
5594,done,clear,2
5595,rushing,thrill,2
5596,stressful,try,2
5597,grim,dark,1
5598,grim,pitiful,2
5599,grim,bleak,2
5600,grim,nauseated,2
5601,grim,menacing,2
5602,grim,sour,2
5603,grim,unforgiving,0
5604,grim,sullen,2
5605,dark,pitiful,2
5606,dark,bleak,2
5607,dark,hidden,2
5608,dark,menacing,2
5609,dark,sour,1
5610,dark,unforgiving,2
5611,dark,sullen,0
5612,dark,vague,2
5613,diminished,wasted,1
5614,revived,uprise,2
5615,revived,rise,2
5616,manipulated,dominance,2
5617,manipulated,control,0
5618,entrapped,bond,2
5619,entrapped,found,2
5620,grievous,punishing,2
5621,grievous,hard,2
5622,grievous,grave,1
5623,grievous,sullen,2
5624,heard,elate,2
5625,heard,discover,0
5626,heard,control,2
5627,heard,try,1
5628,heard,fancy,2
5629,fierce,savage,1
5630,fierce,boisterous,0
5631,going,loss,1
5632,going,freed,2
5633,going,prompt,2
5634,going,super,2
5635,going,fit,1
5636,going,clear,2
5637,going,hap,2
5638,going,discover,2
5639,going,control,2
5640,going,purpose,2
5641,going,sour,2
5642,going,loose,2
5643,going,bouncy,2
5644,going,released,2
5645,victimized,exploited,1
5646,planned,purpose,2
5647,planned,fancy,2
5648,filthy,loathsome,2
5649,filthy,distasteful,2
5650,filthy,nasty,1
5651,irritating,bother,1
5652,stranded,found,2
5653,interrupted,resolve,2
5654,interrupted,discover,2
5655,baffled,bond,2
5656,baffled,bother,2
5657,baffled,economical,2
5658,richer,plentiful,1
5659,gear,developing,2
5660,gear,trained,2
5661,tolerant,loose,2
5662,tolerant,handsome,2
5663,negligence,failed,2
5664,negligence,failing,2
5665,belonged,fit,2
5666,outstanding,discover,2
5667,stronger,loaded,2
5668,stronger,punishing,2
5669,stronger,dependable,2
5670,stronger,hard,1
5671,stronger,besotted,2
5672,stronger,untouchable,2
5673,stronger,wet,2
5674,stronger,significant,2
5675,stronger,firm,0
5676,stronger,stiff,1
5677,stronger,unwavering,2
5678,stronger,difficult,2
5679,dressed,fit,2
5680,show,tried,2
5681,show,providing,2
5682,show,found,2
5683,show,rise,2
5684,show,limited,2
5685,show,expressed,1
5686,show,represented,2
5687,show,try,2
5688,show,fancy,2
5689,bond,bonding,1
5690,bond,restrained,2
5691,bond,mystified,2
5692,bond,hindered,2
5693,bond,obliged,2
5694,bond,attachment,1
5695,bond,limited,2
5696,bond,seized,2
5697,bonding,attachment,2
5698,afflicted,impaired,0
5699,alarm,shocking,1
5700,alarm,alerted,0
5701,ordered,home,2
5702,ordered,found,2
5703,ordered,bless,2
5704,ordered,logical,1
5705,wiser,reinvigorated,2
5706,wiser,knowing,1
5707,wiser,ache,2
5708,heartache,heartbreak,1
5709,repetitive,repetitious,0
5710,resolve,picked,2
5711,resolve,tried,2
5712,resolve,settled,1
5713,resolve,clear,2
5714,resolve,purpose,1
5715,resolve,try,2
5716,closer,loaded,2
5717,closer,besotted,2
5718,closer,wet,2
5719,closer,stiff,2
5720,closer,nasty,2
5721,reveled,please,2
5722,achy,ache,1
5723,feeble,vague,2
5724,improvement,elevated,2
5725,improvement,rise,2
5726,improvement,winning,2
5727,mistrust,suspecting,1
5728,loaded,burden,2
5729,loaded,besotted,1
5730,loaded,thrill,2
5731,loaded,wet,1
5732,loaded,peeved,2
5733,loaded,firm,2
5734,loaded,stiff,1
5735,loaded,unwavering,2
5736,loaded,nasty,2
5737,picked,clear,2
5738,picked,mess,2
5739,blameworthy,culpable,1
5740,blameworthy,blameful,1
5741,bother,hurting,2
5742,bother,mystified,2
5743,bother,hassled,2
5744,bother,peeved,2
5745,bother,released,2
5746,bother,tormenting,2
5747,proficient,dependable,2
5748,proficient,effective,2
5749,proficient,skillful,1
5750,reinvigorated,smarter,2
5751,overbearing,rejoicing,2
5752,overbearing,insulting,2
5753,overpowered,defeat,1
5754,apprehended,elate,2
5755,apprehended,discover,2
